"ID_SeasonTeam","Games","Games_won","Winning_percent","Score_avg","Score_avg_opp","Score_avg_diff","Overtime","Overtime_won_prob","Home_won_prob","Away_won_prob","Neutral_won_prob","FGM_avg","FGA_avg","FGP","FGP_opp","FGP_diff","FGM3_avg","FGA3_avg","FGP3","FGP3_opp","FGP3_diff","FTM_avg","FTA_avg","FTP","FTP_opp","FTP_diff","OR_avg","OR_avg_opp","DR_avg","DR_avg_opp","TR_avg","TR_avg_opp","TR_avg_diff","OR_percent","AST_avg","AST_avg_opp","TO_avg","TO_avg_opp","AST_to_TO","AST_to_SCORE","STL_avg","STL_to_TO","BLK_avg","PF_avg","PF_avg_opp","EFF"
"2003_1102",28,12,0.428571428571429,57.25,57,0.25,0,0.428571428571429,0.692307692307692,0.230769230769231,0,19.1428571428571,39.7857142857143,0.481149012567325,0.454545454545454,0.0266035580218705,7.82142857142857,20.8214285714286,0.375643224699828,0.382183908045977,-0.0065406833461486,11.1428571428571,17.1071428571429,0.651356993736952,0.710575139146568,-0.0592181454096159,4.17857142857143,9.60714285714286,16.8214285714286,20.1428571428571,21,29.75,-8.75,0.198979591836735,13,9.14285714285714,11.4285714285714,12.9642857142857,1.1375,0.22707423580786,5.96428571428571,0.521875,1.78571428571429,18.75,18.3571428571429,72.8928571428571
"2003_1103",27,13,0.481481481481481,78.7777777777778,78.1481481481482,0.629629629629619,8,0.375,0.642857142857143,0.307692307692308,0.481481481481481,27.1481481481481,55.8518518518519,0.486074270557029,0.487329434697856,-0.0012551641408266,5.44444444444444,16.0740740740741,0.338709677419355,0.362903225806452,-0.0241935483870968,19.037037037037,25.8518518518519,0.736389684813754,0.719063545150502,0.017326139663252,9.77777777777778,12.037037037037,19.9259259259259,22.037037037037,29.7037037037037,34.0740740740741,-4.37037037037037,0.329177057356608,15.2222222222222,15.4814814814815,12.6296296296296,15.3333333333333,1.20527859237537,0.193229901269394,7.25925925925926,0.574780058651026,2.33333333333333,19.8518518518519,22.4444444444444,98.7777777777778
"2003_1104",28,17,0.607142857142857,69.2857142857143,65,4.28571428571429,1,1,0.866666666666667,0.111111111111111,0.75,24.0357142857143,57.1785714285714,0.420362273579013,0.418918918918919,0.00144335466009415,6.35714285714286,19.8571428571429,0.320143884892086,0.332089552238806,-0.0119456673467197,14.8571428571429,20.9285714285714,0.709897610921502,0.708333333333333,0.00156427758816846,13.5714285714286,10.8928571428571,23.9285714285714,22.6428571428571,37.5,33.5357142857143,3.96428571428572,0.361904761904762,12.1071428571429,11.6785714285714,13.2857142857143,13.8571428571429,0.911290322580645,0.174742268041237,6.60714285714286,0.497311827956989,3.78571428571429,18.0357142857143,19.25,88.9285714285714
"2003_1105",26,7,0.269230769230769,71.7692307692308,76.6538461538462,-4.88461538461539,4,0,0.416666666666667,0.142857142857143,0.269230769230769,24.3846153846154,61.6153846153846,0.395755305867665,0.457925636007828,-0.0621703301401624,7.57692307692308,20.7692307692308,0.364814814814815,0.357456140350877,0.00735867446393768,15.4230769230769,21.8461538461538,0.705985915492958,0.668759811616954,0.0372261038760033,13.5,13.1923076923077,23.1153846153846,26.3846153846154,36.6153846153846,39.5769230769231,-2.96153846153846,0.368697478991597,14.5384615384615,15.8076923076923,18.6538461538462,18.8076923076923,0.779381443298969,0.202572347266881,9.30769230769231,0.498969072164949,2.07692307692308,20.2307692307692,19.0769230769231,84.8461538461538
"2003_1106",28,13,0.464285714285714,63.6071428571429,63.75,-0.142857142857146,1,1,0.666666666666667,0.357142857142857,0,23.4285714285714,55.2857142857143,0.423772609819121,0.406688963210702,0.017083646608419,6.10714285714286,17.6428571428571,0.346153846153846,0.314553990610329,0.0315998555435175,10.6428571428571,16.4642857142857,0.646420824295011,0.707317073170732,-0.0608962488757209,12.2857142857143,11.3214285714286,23.8571428571429,22.3571428571429,36.1428571428571,33.6785714285714,2.46428571428572,0.339920948616601,11.6785714285714,11.7857142857143,17.0357142857143,15.0714285714286,0.685534591194969,0.183604716451432,8.35714285714286,0.490566037735849,3.14285714285714,18.1785714285714,16.1428571428571,79.8571428571429
"2003_1107",28,7,0.25,65.9285714285714,75.7142857142857,-9.78571428571428,6,0.166666666666667,0.357142857142857,0.153846153846154,0,24.0357142857143,57.4642857142857,0.418272218769422,0.48294434470377,-0.0646721259343482,7.92857142857143,22.1785714285714,0.357487922705314,0.360078277886497,-0.002590355181183,9.92857142857143,13.5357142857143,0.733509234828496,0.696969696969697,0.036539537858799,8.25,13.3928571428571,20.25,27.0714285714286,28.5,40.4642857142857,-11.9642857142857,0.289473684210526,11.9285714285714,18.75,12.5714285714286,14.9642857142857,0.948863636363636,0.180931744312026,6.85714285714286,0.545454545454545,2.03571428571429,15.8928571428571,15.9285714285714,72.8571428571429
"2003_1108",33,14,0.424242424242424,69.0909090909091,73.1212121212121,-4.03030303030303,2,0.5,0.7,0.294117647058824,0.333333333333333,24.9393939393939,58.7272727272727,0.424664602683179,0.43724279835391,-0.012578195670731,5.21212121212121,16.3333333333333,0.319109461966605,0.318181818181818,0.000927643784786603,14,20.9393939393939,0.668596237337193,0.69140625,-0.0228100126628074,13.1212121212121,12.5757575757576,23.2121212121212,23.7272727272727,36.3333333333333,36.3030303030303,0.0303030303030241,0.361134278565471,13.8484848484848,15.4545454545455,18.4545454545455,16.7272727272727,0.750410509031199,0.200438596491228,8.18181818181818,0.443349753694581,3.51515151515152,19.6666666666667,19,85.6666666666667
"2003_1110",30,16,0.533333333333333,66.3666666666667,61.9,4.46666666666666,2,0,0.916666666666667,0.1875,1,23.1666666666667,53.5333333333333,0.432752179327522,0.427763819095477,0.00498836023204452,8.76666666666667,23.1333333333333,0.378962536023055,0.334519572953737,0.0444429630693182,11.2666666666667,16.5333333333333,0.681451612903226,0.618951612903226,0.0625000000000001,10,11,23.1333333333333,23.1333333333333,33.1333333333333,34.1333333333333,-1,0.301810865191147,14.2333333333333,12.1333333333333,13.1666666666667,14.5666666666667,1.08101265822785,0.214465092918132,6.4,0.486075949367089,1.73333333333333,18.1333333333333,17.0666666666667,83.6
"2003_1111",26,16,0.615384615384615,83.2692307692308,81.7307692307692,1.53846153846155,4,0.5,0.818181818181818,0.461538461538462,0.5,28.6153846153846,64.5,0.443649373881932,0.45518453427065,-0.0115351603887182,7.19230769230769,21.9615384615385,0.327495621716287,0.347008547008547,-0.0195129252922597,18.8461538461538,26.1923076923077,0.719530102790015,0.740442655935614,-0.0209125531455989,13,13.2692307692308,25.3076923076923,26.6153846153846,38.3076923076923,39.8846153846154,-1.57692307692308,0.339357429718876,15.2307692307692,16.6153846153846,16.1923076923077,18.6923076923077,0.94061757719715,0.182909930715935,9.84615384615385,0.608076009501188,4.61538461538461,18.6923076923077,21.0769230769231,106.538461538462
"2003_1112",28,25,0.892857142857143,85.2142857142857,70.25,14.9642857142857,2,0.5,0.933333333333333,0.916666666666667,0,30.3214285714286,65.7142857142857,0.461413043478261,0.40750966316952,0.0539033803087414,7.03571428571429,20.0714285714286,0.350533807829181,0.316636851520572,0.0338969563086091,17.5357142857143,25,0.701428571428571,0.633064516129032,0.0683640552995393,15.1785714285714,13.1071428571429,27.6428571428571,23.2857142857143,42.8214285714286,36.3928571428571,6.42857142857143,0.354462051709758,17.6428571428571,15.4642857142857,14.7857142857143,16.8571428571429,1.19323671497585,0.207041072925398,8.46428571428571,0.572463768115942,4.21428571428571,17.75,22.0714285714286,115.642857142857
